0,0,1496518102.896031,My very first block :),0,02d779570304667b4c28ba1dbfd4428844a7cab89023205c66858a40937557f8
270,51642028532264eaed2b719204ed243dfab72acf11cedc73b2c1b05f04729c60,1516627695.135204,User 450 sent 1 tokens to user 733. User 694 sent 74 tokens to user 619. User 619 sent 33 tokens to user 59. User 996 sent 46 tokens to user 652. User 992 sent 79 tokens to user 783. ,8,5d4854529bfda6a9238a4a3789ce6c4a52e436d160c696b06dfe2ea05bfdac50
271,5d4854529bfda6a9238a4a3789ce6c4a52e436d160c696b06dfe2ea05bfdac50,1516627695.1415858,User 855 sent 44 tokens to user 519. User 63 sent 14 tokens to user 508. User 483 sent 81 tokens to user 347. User 477 sent 84 tokens to user 697. User 422 sent 70 tokens to user 463. ,15,5f71e2d7a7bac21252b88633ddaa65b88d670571a194d6c0b495f8ef606650f5
272,5f71e2d7a7bac21252b88633ddaa65b88d670571a194d6c0b495f8ef606650f5,1516627695.150052,User 234 sent 35 tokens to user 258. User 44 sent 27 tokens to user 532. User 557 sent 14 tokens to user 775. User 478 sent 83 tokens to user 503. User 630 sent 93 tokens to user 35. ,9,5dc2e677702581c1368c97bf878f606edd8bf9e3323d45269b8f8b1740cfb209
273,5dc2e677702581c1368c97bf878f606edd8bf9e3323d45269b8f8b1740cfb209,1516627695.157871,User 963 sent 47 tokens to user 572. User 992 sent 13 tokens to user 249. User 802 sent 80 tokens to user 128. User 887 sent 90 tokens to user 177. User 460 sent 99 tokens to user 305. ,11,584bb88e339fb9cf813acfb5a80564364f1df89f8d4ae24c7e823da8ae90b72d
274,584bb88e339fb9cf813acfb5a80564364f1df89f8d4ae24c7e823da8ae90b72d,1516627695.1655622,User 782 sent 34 tokens to user 485. User 179 sent 95 tokens to user 792. User 636 sent 74 tokens to user 521. User 620 sent 50 tokens to user 719. User 626 sent 2 tokens to user 521. ,0,51ee38eb715fbd58333531ff70f04e229dfe7e0068c64f15f2a562f88db39587
275,51ee38eb715fbd58333531ff70f04e229dfe7e0068c64f15f2a562f88db39587,1516627695.172522,User 104 sent 34 tokens to user 541. User 288 sent 51 tokens to user 209. User 692 sent 41 tokens to user 61. User 488 sent 51 tokens to user 914. User 764 sent 28 tokens to user 722. ,1,526c8a8660006c5544634c94ea9f970e62a6dee35bf885c6e7be33ce9ee6a32f
276,526c8a8660006c5544634c94ea9f970e62a6dee35bf885c6e7be33ce9ee6a32f,1516627695.1783109,User 90 sent 1 tokens to user 941. User 621 sent 81 tokens to user 650. User 166 sent 80 tokens to user 453. User 638 sent 12 tokens to user 204. User 668 sent 21 tokens to user 262. ,7,5104651bd728b6eaf3b7cf8ee4b5596eaa9041f059247d8253ce3671296e743e
277,5104651bd728b6eaf3b7cf8ee4b5596eaa9041f059247d8253ce3671296e743e,1516627695.184387,User 615 sent 44 tokens to user 660. User 310 sent 61 tokens to user 418. User 964 sent 25 tokens to user 761. User 663 sent 75 tokens to user 175. User 759 sent 14 tokens to user 817. ,25,5e03039f386f38135dd31fc57d49d6e85dda3511125489145edbdfa79d9b0c22
278,5e03039f386f38135dd31fc57d49d6e85dda3511125489145edbdfa79d9b0c22,1516627695.190197,User 158 sent 27 tokens to user 393. User 110 sent 59 tokens to user 982. User 456 sent 76 tokens to user 782. User 827 sent 83 tokens to user 599. User 654 sent 45 tokens to user 541. ,57,5a1d120bc485f96491fdc98018caba721d252cef9cdecbc3cc4dc78dba1f1d7d
279,5a1d120bc485f96491fdc98018caba721d252cef9cdecbc3cc4dc78dba1f1d7d,1516627695.196192,User 745 sent 32 tokens to user 8. User 960 sent 42 tokens to user 179. User 821 sent 22 tokens to user 500. User 384 sent 43 tokens to user 334. User 147 sent 88 tokens to user 87. ,30,5af1e3d2a1194c5d1e15dc3adb367de57f0d641e520dcae51d3b773168dd5905
280,5af1e3d2a1194c5d1e15dc3adb367de57f0d641e520dcae51d3b773168dd5905,1516627695.202469,User 780 sent 46 tokens to user 679. User 805 sent 83 tokens to user 948. User 957 sent 72 tokens to user 619. User 283 sent 9 tokens to user 775. User 575 sent 95 tokens to user 662. ,10,557e0ea4c0ae1a7c2578a5f043b19f4422c709ecddbf501be562a0ebd7b61734
281,557e0ea4c0ae1a7c2578a5f043b19f4422c709ecddbf501be562a0ebd7b61734,1516627695.208094,User 392 sent 50 tokens to user 391. User 567 sent 95 tokens to user 816. User 62 sent 74 tokens to user 595. User 111 sent 55 tokens to user 504. User 212 sent 36 tokens to user 794. ,1,541754494b5b618dc1fc9d4ddc5b0d3f399d4349f504e851fbacd9d091969548
282,541754494b5b618dc1fc9d4ddc5b0d3f399d4349f504e851fbacd9d091969548,1516627695.2135448,User 657 sent 74 tokens to user 164. User 561 sent 19 tokens to user 129. User 170 sent 48 tokens to user 387. User 439 sent 49 tokens to user 516. User 29 sent 3 tokens to user 455. ,30,5c2669e211705f020ff753481d8c2a329e8c411a43eff4f9f44e2131dc4c7041
283,5c2669e211705f020ff753481d8c2a329e8c411a43eff4f9f44e2131dc4c7041,1516627695.219659,User 812 sent 87 tokens to user 466. User 789 sent 13 tokens to user 148. User 282 sent 50 tokens to user 637. User 451 sent 72 tokens to user 679. User 50 sent 53 tokens to user 763. ,61,537a5404e234837ce7c3a9f35ebe99dc0f5be782879cd45151d8102d09789cd6
284,537a5404e234837ce7c3a9f35ebe99dc0f5be782879cd45151d8102d09789cd6,1516627695.2258308,User 883 sent 52 tokens to user 367. User 969 sent 58 tokens to user 506. User 957 sent 97 tokens to user 767. User 699 sent 85 tokens to user 920. User 14 sent 34 tokens to user 586. ,4,5fbb3af36f1d915dde1551b898e4bbfb281b7690efd67dee2315b05228dc3f10
285,5fbb3af36f1d915dde1551b898e4bbfb281b7690efd67dee2315b05228dc3f10,1516627695.232058,User 57 sent 90 tokens to user 22. User 108 sent 4 tokens to user 465. User 904 sent 8 tokens to user 436. User 67 sent 63 tokens to user 748. User 411 sent 61 tokens to user 910. ,69,5f157a00a47ee0aa2ddbafd4e347d3ffc6a70d818b119bc5ce62a2ddef637440
286,5f157a00a47ee0aa2ddbafd4e347d3ffc6a70d818b119bc5ce62a2ddef637440,1516627695.238396,User 613 sent 49 tokens to user 925. User 607 sent 78 tokens to user 30. User 733 sent 34 tokens to user 204. User 467 sent 96 tokens to user 730. User 453 sent 15 tokens to user 164. ,39,5bc7c7a720f24a3b4232266fd5cfcc93a73f5094a372a375a595d9e816d6a60c
287,5bc7c7a720f24a3b4232266fd5cfcc93a73f5094a372a375a595d9e816d6a60c,1516627695.244341,User 641 sent 18 tokens to user 913. User 651 sent 86 tokens to user 464. User 632 sent 68 tokens to user 177. User 695 sent 15 tokens to user 275. User 703 sent 84 tokens to user 882. ,0,55aff70a703641d79ce376e1ebac5d786a13f321c2a5bd629cb96aad0173ada4
288,55aff70a703641d79ce376e1ebac5d786a13f321c2a5bd629cb96aad0173ada4,1516627695.250647,User 151 sent 23 tokens to user 438. User 778 sent 54 tokens to user 521. User 547 sent 65 tokens to user 751. User 648 sent 26 tokens to user 102. User 561 sent 0 tokens to user 845. ,8,57908ce0145b8ec425935b48221e52343fb3a2aa5c35670b000b08a98dffd105
289,57908ce0145b8ec425935b48221e52343fb3a2aa5c35670b000b08a98dffd105,1516627695.2566211,User 154 sent 78 tokens to user 463. User 170 sent 15 tokens to user 152. User 146 sent 88 tokens to user 481. User 638 sent 67 tokens to user 173. User 559 sent 40 tokens to user 852. ,6,56fffcb52952663f8f0376af898d092988857ae3133d3839b2f486512e0ba69f
290,56fffcb52952663f8f0376af898d092988857ae3133d3839b2f486512e0ba69f,1516627695.262369,User 634 sent 43 tokens to user 246. User 974 sent 92 tokens to user 905. User 738 sent 68 tokens to user 374. User 767 sent 56 tokens to user 965. User 811 sent 70 tokens to user 768. ,40,57c64e62778d23d4960a297e5b6e69b61745339fde6279ba95a25d330a72e279
291,57c64e62778d23d4960a297e5b6e69b61745339fde6279ba95a25d330a72e279,1516627695.269602,User 529 sent 95 tokens to user 435. User 761 sent 23 tokens to user 112. User 506 sent 1 tokens to user 898. User 68 sent 81 tokens to user 887. User 653 sent 43 tokens to user 192. ,19,5e0a9cdf41ecc1d28e8cdc0d0566d7c3489ea292b802916608b8ca3fe0c42056
292,5e0a9cdf41ecc1d28e8cdc0d0566d7c3489ea292b802916608b8ca3fe0c42056,1516627695.275522,User 836 sent 20 tokens to user 599. User 751 sent 43 tokens to user 82. User 535 sent 79 tokens to user 595. User 168 sent 13 tokens to user 917. User 817 sent 78 tokens to user 681. ,2,597e85983344dd88a45ad80d2bc180324c952970dc8c161a7293f01fdac5ea4a
293,597e85983344dd88a45ad80d2bc180324c952970dc8c161a7293f01fdac5ea4a,1516627695.281507,User 833 sent 51 tokens to user 328. User 434 sent 21 tokens to user 984. User 410 sent 62 tokens to user 768. User 652 sent 63 tokens to user 373. User 644 sent 97 tokens to user 155. ,22,55aa6c3906f4f9963910df3e17fa6d4bc9e50ea93ffaf5fa0869acd84b5b9f88
294,55aa6c3906f4f9963910df3e17fa6d4bc9e50ea93ffaf5fa0869acd84b5b9f88,1516627695.288467,User 721 sent 55 tokens to user 523. User 596 sent 72 tokens to user 95. User 16 sent 58 tokens to user 225. User 276 sent 3 tokens to user 510. User 251 sent 66 tokens to user 913. ,8,504fdf517f6dcb64b71368fde29dc3b5ab9b1214952f36202590830a18d08d06
295,504fdf517f6dcb64b71368fde29dc3b5ab9b1214952f36202590830a18d08d06,1516627695.294587,User 521 sent 67 tokens to user 417. User 294 sent 17 tokens to user 274. User 731 sent 51 tokens to user 659. User 739 sent 60 tokens to user 490. User 278 sent 12 tokens to user 10. ,28,5fd8efd86369aa2af06d4f1d4dc7dfb6b0b17c10b3439f95b716aa539f1459e0
296,5fd8efd86369aa2af06d4f1d4dc7dfb6b0b17c10b3439f95b716aa539f1459e0,1516627695.300964,User 992 sent 79 tokens to user 180. User 382 sent 58 tokens to user 183. User 205 sent 23 tokens to user 351. User 595 sent 39 tokens to user 777. User 701 sent 22 tokens to user 291. ,3,577008a39be62e732cd0d53a79943f85acd25c53423c1d6d47ba6370bd32b490
297,577008a39be62e732cd0d53a79943f85acd25c53423c1d6d47ba6370bd32b490,1516627695.307594,User 816 sent 28 tokens to user 467. User 355 sent 48 tokens to user 336. User 4 sent 43 tokens to user 839. User 712 sent 87 tokens to user 484. User 83 sent 89 tokens to user 477. ,20,5402698161bfa65bf6a2b84fd380b1cc18df1838dd0a3417b5ee83102d05a59b
298,5402698161bfa65bf6a2b84fd380b1cc18df1838dd0a3417b5ee83102d05a59b,1516627695.314194,User 505 sent 58 tokens to user 511. User 541 sent 17 tokens to user 551. User 967 sent 94 tokens to user 707. User 709 sent 39 tokens to user 847. User 409 sent 26 tokens to user 785. ,15,5970ddd146ad606df97e6c56df7a367c72ef7d8a94096ff347cd09f0824fb6f6
299,5970ddd146ad606df97e6c56df7a367c72ef7d8a94096ff347cd09f0824fb6f6,1516627695.320655,User 110 sent 72 tokens to user 456. User 583 sent 58 tokens to user 832. User 160 sent 34 tokens to user 440. User 657 sent 19 tokens to user 921. User 43 sent 38 tokens to user 758. ,24,5663c32aab32fc85521ec1662e8b2b0f87b8d389e569605dafbbfd08721bcc1f
300,5663c32aab32fc85521ec1662e8b2b0f87b8d389e569605dafbbfd08721bcc1f,1516627695.330028,User 852 sent 53 tokens to user 839. User 78 sent 27 tokens to user 839. User 37 sent 22 tokens to user 776. User 832 sent 7 tokens to user 628. User 884 sent 55 tokens to user 894. ,41,5589f0b1efb9c23610bb012ecb95880b088a61083e7a1855fa5b576351476bad
301,5589f0b1efb9c23610bb012ecb95880b088a61083e7a1855fa5b576351476bad,1516627695.337016,User 508 sent 5 tokens to user 568. User 787 sent 52 tokens to user 896. User 348 sent 41 tokens to user 672. User 493 sent 79 tokens to user 644. User 304 sent 35 tokens to user 52. ,6,59bc1a58a28c35c4fbded097a9e3eeb963d79cff895b1e2fdb1d497ebbe25394
302,59bc1a58a28c35c4fbded097a9e3eeb963d79cff895b1e2fdb1d497ebbe25394,1516627695.344386,User 539 sent 13 tokens to user 677. User 287 sent 21 tokens to user 417. User 53 sent 11 tokens to user 162. User 880 sent 82 tokens to user 281. User 366 sent 20 tokens to user 848. ,19,5b55590fb58cb1ea7e1b12bf0166443cbb0de89bde7bd39031615256b3a1b10d
303,5b55590fb58cb1ea7e1b12bf0166443cbb0de89bde7bd39031615256b3a1b10d,1516627695.35072,User 969 sent 21 tokens to user 350. User 470 sent 71 tokens to user 221. User 852 sent 87 tokens to user 313. User 129 sent 41 tokens to user 599. User 417 sent 36 tokens to user 659. ,15,523bc8e7809e416da70e51381a0c9096e447cbb550e9ab2fca629a5e43ce842f
304,523bc8e7809e416da70e51381a0c9096e447cbb550e9ab2fca629a5e43ce842f,1516627695.356949,User 538 sent 35 tokens to user 464. User 875 sent 53 tokens to user 434. User 73 sent 68 tokens to user 393. User 399 sent 33 tokens to user 168. User 94 sent 34 tokens to user 346. ,29,58455429ce9297af77fbf315b79f3ee426e4975fea069f6b9b7265ca22e6a125
305,58455429ce9297af77fbf315b79f3ee426e4975fea069f6b9b7265ca22e6a125,1516627695.363371,User 419 sent 30 tokens to user 720. User 202 sent 6 tokens to user 813. User 419 sent 62 tokens to user 623. User 621 sent 30 tokens to user 204. User 355 sent 20 tokens to user 62. ,12,5c1f9d0b7ecd18c05d3ff4696b9b383cae0129e02be2a69b19ed224d37ee0725
306,5c1f9d0b7ecd18c05d3ff4696b9b383cae0129e02be2a69b19ed224d37ee0725,1516627695.36992,User 906 sent 94 tokens to user 722. User 868 sent 19 tokens to user 732. User 395 sent 95 tokens to user 895. User 411 sent 60 tokens to user 257. User 918 sent 27 tokens to user 599. ,0,5665dd93908a72a2d0482527edb284336651f753825c35531f84362e8777d6d1
307,5665dd93908a72a2d0482527edb284336651f753825c35531f84362e8777d6d1,1516627695.3761349,User 58 sent 2 tokens to user 234. User 277 sent 98 tokens to user 92. User 689 sent 11 tokens to user 214. User 627 sent 13 tokens to user 296. User 786 sent 48 tokens to user 689. ,17,5d9c08e8cb72cc651006592cc7149fc4a7526dbfc493d79fe3436f2c16a29b75
308,5d9c08e8cb72cc651006592cc7149fc4a7526dbfc493d79fe3436f2c16a29b75,1516627695.382973,User 705 sent 10 tokens to user 483. User 630 sent 43 tokens to user 64. User 514 sent 23 tokens to user 617. User 340 sent 27 tokens to user 933. User 5 sent 14 tokens to user 223. ,13,539e3127c9d42e3fd3567cdf986ba7e253516c898ebc10bbbeb321c176f65d6e
309,539e3127c9d42e3fd3567cdf986ba7e253516c898ebc10bbbeb321c176f65d6e,1516627695.393047,User 165 sent 69 tokens to user 285. User 254 sent 77 tokens to user 999. User 220 sent 3 tokens to user 27. User 871 sent 99 tokens to user 562. User 491 sent 28 tokens to user 205. ,12,527d93fceff95d7fef0d2508bcfe334b861b1220edacd42623216e5b68801ef1
310,527d93fceff95d7fef0d2508bcfe334b861b1220edacd42623216e5b68801ef1,1516627695.4012642,User 427 sent 29 tokens to user 793. User 837 sent 63 tokens to user 989. User 252 sent 69 tokens to user 640. User 246 sent 76 tokens to user 787. User 94 sent 23 tokens to user 583. ,6,594cbf8e5408988f6e2dbbd3164534b0b97224644e400eb2536b8e37a24360d3
311,594cbf8e5408988f6e2dbbd3164534b0b97224644e400eb2536b8e37a24360d3,1516627695.407203,User 46 sent 49 tokens to user 161. User 275 sent 27 tokens to user 138. User 222 sent 59 tokens to user 971. User 347 sent 7 tokens to user 192. User 584 sent 28 tokens to user 898. ,18,5b2c4121ac67509361d8f81a614015fe2acb1985e46823f3b01c1fd668ad3b72
312,5b2c4121ac67509361d8f81a614015fe2acb1985e46823f3b01c1fd668ad3b72,1516627695.413762,User 538 sent 31 tokens to user 751. User 63 sent 78 tokens to user 531. User 961 sent 30 tokens to user 63. User 500 sent 26 tokens to user 224. User 751 sent 29 tokens to user 412. ,8,5cb500892e11204394206a0e13075bbe2d79b412dee9bd33858b427da713c087
313,5cb500892e11204394206a0e13075bbe2d79b412dee9bd33858b427da713c087,1516627695.419381,User 806 sent 87 tokens to user 399. User 417 sent 8 tokens to user 887. User 268 sent 40 tokens to user 51. User 442 sent 75 tokens to user 333. User 93 sent 47 tokens to user 707. ,12,5e39a00b8b9de82ef461ab7359fb26454c285e478b54ebc4928af622a648ebbd
314,5e39a00b8b9de82ef461ab7359fb26454c285e478b54ebc4928af622a648ebbd,1516627695.426644,User 688 sent 18 tokens to user 875. User 865 sent 38 tokens to user 979. User 589 sent 33 tokens to user 938. User 79 sent 93 tokens to user 308. User 903 sent 54 tokens to user 189. ,2,557e8ed23d9e6188cf72b5591e1550f4bea20cc72e107d43240df07feb190b98
315,557e8ed23d9e6188cf72b5591e1550f4bea20cc72e107d43240df07feb190b98,1516627695.433068,User 177 sent 87 tokens to user 500. User 973 sent 16 tokens to user 869. User 635 sent 55 tokens to user 387. User 469 sent 94 tokens to user 687. User 447 sent 88 tokens to user 727. ,5,578aaf121cf9a0f2565cc6ed4fb65508e3e8538e28c45268ae310370f473b59d
316,578aaf121cf9a0f2565cc6ed4fb65508e3e8538e28c45268ae310370f473b59d,1516627695.438663,User 943 sent 74 tokens to user 645. User 221 sent 6 tokens to user 903. User 614 sent 16 tokens to user 131. User 937 sent 34 tokens to user 171. User 264 sent 56 tokens to user 263. ,9,5fd68929304f08d95882b1616de53ad0a902dc6f7ce2300e5e25bfee73d3ee2a
317,5fd68929304f08d95882b1616de53ad0a902dc6f7ce2300e5e25bfee73d3ee2a,1516627695.444234,User 837 sent 88 tokens to user 503. User 103 sent 38 tokens to user 995. User 91 sent 18 tokens to user 193. User 104 sent 91 tokens to user 907. User 741 sent 60 tokens to user 555. ,23,5bc0569de73bcec35e154433b4cf9ffc9fe5a82b3b0cde3e5650bbe89797a0e5
318,5bc0569de73bcec35e154433b4cf9ffc9fe5a82b3b0cde3e5650bbe89797a0e5,1516627695.452346,User 646 sent 58 tokens to user 478. User 533 sent 59 tokens to user 33. User 843 sent 86 tokens to user 188. User 140 sent 25 tokens to user 215. User 502 sent 21 tokens to user 390. ,3,519aeda64a0a25458038f073ead3043adf258a4a1b99d0882b527b3c33c7061a
319,519aeda64a0a25458038f073ead3043adf258a4a1b99d0882b527b3c33c7061a,1516627695.4631512,User 145 sent 88 tokens to user 760. User 124 sent 87 tokens to user 711. User 935 sent 51 tokens to user 555. User 688 sent 38 tokens to user 613. User 699 sent 84 tokens to user 563. ,30,5cb952d619b36fe985816b86b2ec081520ae7192c4613387c0f1fee3ee4d2672
320,5cb952d619b36fe985816b86b2ec081520ae7192c4613387c0f1fee3ee4d2672,1516627695.469654,User 652 sent 98 tokens to user 168. User 784 sent 78 tokens to user 219. User 856 sent 63 tokens to user 935. User 237 sent 99 tokens to user 721. User 91 sent 69 tokens to user 905. ,3,55e9ed772df6d9ac960e48c6046477bb453a550d0a4a23b313107a8428f6c9cc
321,55e9ed772df6d9ac960e48c6046477bb453a550d0a4a23b313107a8428f6c9cc,1516627695.4761221,User 268 sent 87 tokens to user 323. User 923 sent 16 tokens to user 999. User 662 sent 67 tokens to user 94. User 969 sent 87 tokens to user 82. User 391 sent 2 tokens to user 902. ,31,5663baae683a06cf01f14b40f300dbc755cf5b94a1d87c23dfa3fdacfbc1dc88
322,5663baae683a06cf01f14b40f300dbc755cf5b94a1d87c23dfa3fdacfbc1dc88,1516627695.482604,User 951 sent 32 tokens to user 122. User 944 sent 32 tokens to user 126. User 603 sent 26 tokens to user 188. User 122 sent 67 tokens to user 899. User 297 sent 42 tokens to user 315. ,54,56cd165ef91596b69489643142d42230a3287d73b7b690082d33cd0220cbe265
323,56cd165ef91596b69489643142d42230a3287d73b7b690082d33cd0220cbe265,1516627695.488928,User 552 sent 13 tokens to user 515. User 85 sent 35 tokens to user 964. User 770 sent 86 tokens to user 952. User 606 sent 74 tokens to user 989. User 618 sent 62 tokens to user 953. ,4,5d9639ced4826c6824b463461ea2eca61f57084c76fb35e491b3464e25c8e414
324,5d9639ced4826c6824b463461ea2eca61f57084c76fb35e491b3464e25c8e414,1516627695.4972641,User 933 sent 98 tokens to user 800. User 749 sent 89 tokens to user 543. User 735 sent 65 tokens to user 561. User 909 sent 95 tokens to user 32. User 435 sent 12 tokens to user 270. ,4,589601ee3c0ddc44f8241a16a3e1e1a78ae66bbdb1ef6eae844e4cd666cfa033
325,589601ee3c0ddc44f8241a16a3e1e1a78ae66bbdb1ef6eae844e4cd666cfa033,1516627695.5035892,User 172 sent 0 tokens to user 100. User 360 sent 31 tokens to user 983. User 218 sent 43 tokens to user 807. User 624 sent 98 tokens to user 519. User 31 sent 47 tokens to user 576. ,35,52d80fd5ed500f058ead10ed41c4b8d1fe2c1071b4c795ba6ec341c35fa7a12c
326,52d80fd5ed500f058ead10ed41c4b8d1fe2c1071b4c795ba6ec341c35fa7a12c,1516627695.510302,User 267 sent 36 tokens to user 564. User 483 sent 32 tokens to user 844. User 582 sent 82 tokens to user 588. User 22 sent 57 tokens to user 360. User 745 sent 48 tokens to user 930. ,24,519ac2c6cd5fcbb938c92e7762c508743a760aedd84b99dcc1c2b9137b07fdfc
327,519ac2c6cd5fcbb938c92e7762c508743a760aedd84b99dcc1c2b9137b07fdfc,1516627695.515975,User 447 sent 41 tokens to user 489. User 578 sent 21 tokens to user 886. User 725 sent 18 tokens to user 6. User 369 sent 90 tokens to user 949. User 171 sent 63 tokens to user 517. ,13,5410811ac3cff9943f709ba2ea8a124148b7ed7fdf26d339f7b0631e35d1cd68
